22.93724903	0.662382713	1384693.335	0.964348729
0.012468129	0.662460954	40485066.57	0.521485473
0.019397463	0.662487718	30665586.64	0.965272649
0.460640443	0.662418014	14502858.19	0.963145704
79.37648204	0.662340112	611267.3188	0.905490181
0.015244866	0.662437165	126378680	0.961981888
1.405551359	0.662413228	14054622.8	0.836790279
5.412770686	0.662409089	6957678.303	0.941605472
6.699821848	0.662406003	4610547.938	0.96121447
0.386402571	0.662416858	29710118.9	0.961451053
0.731083284	0.662415418	15712447.02	0.947019876
0.722946441	0.6624149	42755240.21	0.956567858
0.067163409	0.662438269	25024367.79	0.933373243
292.0362434	0.662137825	165855.072	0.98226626
0.040188901	0.662466309	20017960.54	0.945089169
0.300247464	0.662421055	14876174.88	0.931338891
6.770245319	0.66240646	4892345.561	0.945974254
0.756147065	0.662415594	9975104.736	0.926762905
0.662898187	0.662415182	24003058.03	0.880493887
1.499042787	0.662412956	10875730.83	0.933305083
0.258696525	0.662418121	34833374.85	0.957458867
0.657559656	0.662415279	29587368.07	0.964714507
0.108712729	0.662425996	30365546.24	0.929624211
0.580555741	0.662416033	17141011.57	0.900700673
8.003985732	0.662405068	4273953.527	0.95377189
1.336732497	0.662412715	7595326.297	0.93132392
505.0296021	0.661574106	54771.64421	0.92715473
0.286431079	0.662420448	17583860.49	0.931667409
0.947602362	0.662414302	13313112.53	0.878914556
299.7454435	0.66211386	152679.2905	0.942417876
0.744346218	0.662415357	14052824.89	0.927266982
0.109465205	0.662422751	33352437.63	0.759932534
0.105871489	0.662433852	17356604.64	0.876552578
0.405310222	0.662417625	20346783.35	0.955960889
0.36456079	0.662419463	15370583.58	0.962508769
0.234528605	0.662420176	21090287.14	0.838994128
0.557981422	0.662416565	16075967.63	0.950257307
0.064397829	0.662442931	21923602.61	0.93506581
1.191910347	0.662413578	11252430.43	0.907975868
0.032637278	0.662473216	21629567.5	0.93264484
437.5528342	0.661377867	44412.61059	0.931917442
0.338122194	0.662416194	50832768.8	0.951035782
45.08056517	0.662338673	593643.6667	0.962297574
7.267151271	0.662395611	2106761.206	0.965861837
1.675522935	0.662411069	5720038.217	0.949960359
9.790277299	0.662398599	2627932.238	0.871148984
0.260087037	0.662420726	17339426.33	0.865025419
2.357050345	0.66241012	6180132.87	0.954070162
2.054218059	0.662413391	28738787.12	0.564156748
5.019145231	0.662398599	2344519.82	0.939978704
0.071091964	0.662438482	12263868.19	0.524473944
5.74631549	0.662392783	1759135.556	0.964612252
1.529497079	0.662411571	6421164.044	0.893263645
188.7369035	0.661847259	80834.61273	0.935790261
3.650063514	0.662400504	2444636.705	0.9261643
0.705304441	0.662417838	4838937.173	0.948942065
0.540554961	0.662420641	5318072.316	0.920911668
0.353748192	0.66241629	43064021.84	0.929035737
2.869964438	0.662404676	3181326.865	0.910497098
0.458785588	0.662421931	5996707.158	0.899917203
0.367840896	0.662421359	10702851.08	0.950157059
0.44519785	0.662421351	6926914.777	0.900750482
8.144828968	0.662389261	1605095.847	0.96036494
1.864124432	0.662410373	5387179.135	0.951998118
1.611304031	0.662410347	4372184.361	0.967452977
0.605403309	0.662418313	6313479.367	0.917751354
3.368300588	0.662409623	6678572.116	0.958619136
0.646156818	0.662417206	6907682.7	0.903516333
0.3023532	0.66242851	6891316.618	0.934321745
0.897998342	0.662414951	3376802.737	0.92422145
0.462064087	0.662421012	7682394.292	0.960310628
1.113646377	0.66241282	5067517.153	0.901209677
0.052111738	0.662487359	10350932.6	0.905643347
17.99126309	0.662345074	627313.829	0.954706542
17.83947618	0.662366223	902295.4286	0.937121421
3.294722564	0.662404825	3407306.182	0.921808511
31.59601432	0.662285418	345968.0833	0.932036402
2.795542109	0.66240119	2344991.661	0.892028005
0.514419334	0.662417657	10456458.02	0.877305225
2.047283855	0.662400117	1724734.593	0.939707624
1.043213564	0.662413712	4002775.56	0.966904159
354.6404164	0.660848853	29430.4	0.941558442
12.15215633	0.662352072	683008.8891	0.884972987
1.889756267	0.662404113	2332289.146	0.88993106
0.414120494	0.662424557	5909622.208	0.946179597
0.121024149	0.662483428	4557313.135	0.946633468
0.33579112	0.662425374	7904025.748	0.959937837
0.432531306	0.662426288	4754293.967	0.956926825
0.682065392	0.662416924	4330140.619	0.834261766
0.231151678	0.662439244	5912401.443	0.964454586
0.405882565	0.662428626	4272251.089	0.93619835
0.749999503	0.662415675	7045181.693	0.878826296
0.292252804	0.662427861	6730208.63	0.861068751
0.095031358	0.662479992	5872694.893	0.888748792
0.448154311	0.662422685	5497964.541	0.883596644
1.689012036	0.662407302	2730481.161	0.962448913
2.321198467	0.662400872	2012883.422	0.932222477
0.659020924	0.66242235	2760591.309	0.967283174
4.434781518	0.662392443	1650179.92	0.919067447
0.352980458	0.662428438	5035358.378	0.889281282
0.903055213	0.66241455	4514507.709	0.902788058
0.411857113	0.662420407	10130537.14	0.942622951
2.216155948	0.662400045	1842184.929	0.929139306
0.287374581	0.66242541	9591624.771	0.93768783
2.732707915	0.662395705	1586099.358	0.957674791
1.45275328	0.662403165	1475854.783	0.922237722
4.41021877	0.662383047	1152909.269	0.929563492
2.058612173	0.662411785	9081997.417	0.934363345
2.555035913	0.662394065	1437304.528	0.920236586
1.289037251	0.66240976	2776420.654	0.916325568
0.516370893	0.662425738	2849161.638	0.873983548
1.097846509	0.662411256	2754850.109	0.88121377
2.071104777	0.662398645	1546139.969	0.964235079
4.440419574	0.662379112	1025426.862	0.9341466
0.821672541	0.662417422	2712160.729	0.960633526
1.750676301	0.662395977	1163892.098	0.928267023
3.161185593	0.662380681	941985.3016	0.969662665
3.317938498	0.662382872	1043552.164	0.93450788
2.692020494	0.662381187	918622.7856	0.899203903
9.109661956	0.66231268	406137.2968	0.921650367
0.824068244	0.662416931	2936347.86	0.949149907
0.3200227	0.662421054	13772596.24	0.942748411
1.189447066	0.66240935	2007659.497	0.91946396
0.118872501	0.66248683	4513423.142	0.961665326
0.474680704	0.662423525	3748625.438	0.821611323
0.249495213	0.662446029	3982192.818	0.929098679
0.571818686	0.662421388	4435309.037	0.948516298
2.158538752	0.66239561	1394381.409	0.919669552
8622.365079	0.603244284	884.6666667	0.980620155
1.774927806	0.662393449	970220.8042	0.985253019
3.745594952	0.662363387	672391.61	0.945796784
0.745774095	0.662416154	8840907.545	0.975165971
4.444369363	0.662349926	558275.4581	0.960559009
0.446632454	0.662434755	2615819.888	0.959543147
0.562006783	0.662425063	2562188.217	0.890888383
10.01870294	0.662268879	285968.7273	0.952830189
39.34904461	0.661996334	107555.9267	0.927862992
11.85691948	0.662239093	241180.1071	0.95869003
0.365209875	0.662453118	1999667.76	0.977272727
227.0715629	0.658734405	12572.57143	0.872228381
1.377266017	0.662403958	1316055.392	0.96
1.349694561	0.66239709	915413.0126	0.880873807
3287.666345	0.475323309	272.4324324	0.963048499
0.610649075	0.6624649	523949.1535	0.960721585
3.011887271	0.662306662	295890.7289	0.923129344
0.080403834	0.66296899	906797.64	0.959919667
1.089904199	0.662392487	376309.1933	0.893267652
1.940291234	0.662333233	287623.8035	0.954349965
446.1688009	0.659307069	14892.1	1
2.897943201	0.662263235	206758.9385	0.928563858
3.26066621	0.662211891	162508.2	0.928382838
8.16101705	0.662232466	224853.468	0.903632479
2.67326151	0.662301339	263837.4194	0.938634998
0.230328666	0.662665851	489489.2308	0.846326165
92.77434158	0.65597294	7182.222222	0.994764398
20.51767957	0.66109164	33257.6	0.967532468
3469.976589	0.488315577	231.7241379	0.930232558
2336.19425	0.475900103	280	0.96090535
3686.488619	0.638235839	2016	0.914285714
0.626327654	0.662424598	1802317.878	0.872735243
8.285878555	0.662300606	358324.0941	0.936507937
6.183419724	0.662230478	215564.44	0.854312354
3.68661935	0.662211013	167327.2765	0.959701493
0.99678924	0.662411076	1067108.78	0.916433566
3.03710696	0.662311759	304049.048	0.975
7.293849683	0.662154044	154462.2	0.920465116
1.43088151	0.662368608	427143.12	0.820761494
1.031693749	0.66240049	292966.9745	0.939339409
1948.026554	0.541100975	470.1428571	0.84688755
6.568800443	0.662125276	137388.36	0.90007716
2.663158892	0.662273971	209944.1189	0.955794674
30.11252574	0.660567828	24280	0.909638554
1914.737429	0.502499198	216.7741935	0.973474801
122.4809375	0.654726288	6055.384615	0.924528302
3.169851139	0.662160837	134307.1304	0.824242424
0.750080968	0.662420621	539969.976	0.803488562
2540.423982	0.534430954	448	0.941489362
678.6238947	0.530166426	434.2857143	1
3.037550501	0.662245158	187640	0.94047619
56.48639804	0.660429723	23020.8	0.68202765
25.14239684	0.662134398	158461.888	0.905350261
653.035087	0.56523151	571.0344828	0.957446809
10.20790903	0.66125819	36204.27429	0.948852643
162.7517569	0.647308502	3141.818182	0.9921875
108.1493941	0.659787226	17469.12	1
1655.419045	0.476036869	281.0526316	0.954285714
11.46975256	0.661173588	34163.54909	0.936538462
1.39947597	0.662311763	151108.4133	0.927272103
1.722305908	0.66238644	1051013.82	0.616577454
9.888326654	0.662074533	124179.12	0.823530956
0.149351202	0.662798052	629480.144	0.933480027
0.962991212	0.662401662	379405.7143	0.860655738
6.604927275	0.661616145	49072.074	0.993243243
24.11155063	0.66112891	34579.2	0.894736842
11.5714064	0.661380531	40939.22857	0.955223881
1.85121017	0.66220774	132050.0118	0.753246753
0.391028747	0.662548497	482208	0.94
12.18936454	0.661113928	32801.35784	0.926623377
0.536566423	0.66242743	1675688.571	0.78817734
4.894664074	0.661901168	76004.34	0.75
5.065348815	0.662222764	198023.79	0.887096774
5.889704029	0.662311122	380900.4738	0.848917023
7.295581691	0.661721028	58330.575	0.89375
4.098438198	0.660805068	22088.44444	0.945544554
21.13214121	0.65651917	7550.468	0.992424242
0.575723866	0.662557232	151020.618	0.845360825
3.349093116	0.661266708	28898.95059	0.942289683
11.63496416	0.661243546	36325.2	0.9125
48.30618352	0.659835306	17626.85143	0.892857143
3.788105	                0.65877352	 9391.304348	1
0.285574581	0.662770411	276890.61	0.8975
0.037421055	0.664662219	521839.38	0.99609375
8.256106691	0.661788866	65327.25333	0.934782609
6.692786758	0.661905364	77208	0.982758621
28.56814583	0.605513237	886.1538462	0.95
0.251148053	0.663311597	138103.4	0.928571429
1.436919165	0.662331993	259040.96	0.769303202
